appearanceId,collectionKey,scope,terminalStatus,assetStatus,presentationStatus,reasonCodes,missingRelativePaths,slotKey,route,sourceSide,primarySourceItemId,primaryItemLevel,nativeDisplayId,modelPath,skinPath,displayTexturePath,modelSignature,geometryKey,textureKey,displayKey,modelId,syntheticDisplayId,allocationStatus,cameraPreset,shapeClass,extentRatio,radius,cameraLayout,cameraNotes,outlierReasons
201232,appearance.d12284.s21.c2.sc7,NONPUBLIC,NONPUBLIC,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,32660,115,12284,item\objectcomponents\weapon\sword_1h_long_b_03.m2,item\objectcomponents\weapon\sword_1h_long_b_0300.skin,item\objectcomponents\weapon\sword_1h_long_b_03blue.blp,m2:dec74e7c17c0540ab7f61f77e312a79621af2305f368073a6464bd9cba83820a,208ab467634da8fff104f8b94726cebc1a807afc445d67fec6fb1ba539dbe97d,0bde64a99051043423c7b08f5e030d78bfac9c5fc869aac6d01369ec5ac478a6,fe3aa8884ab8f72262aa8168a3d03980a063f8e29b0f3d943c0f3dfbac04a560,,,,ONE_HAND_SWORD,LONG_AXIS,15.210362,0.746737,CAMERALESS,,
201233,appearance.d12286.s17.c2.sc10,PUBLIC,READY,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,6505,24,12286,item\objectcomponents\weapon\stave_2h_long_b_03.m2,item\objectcomponents\weapon\stave_2h_long_b_0300.skin,item\objectcomponents\weapon\stave_2h_long_b_03silver.blp,m2:f5754495b90fde1c6d46a43bd4f632ada7576e780b928f0ef85b83f401525c0b,a0f55059961a622b7a95309671dfd3df77685ed46c07f5e78eeaa5f4b572f5e0,bb5126cfb4dbdd3fc4300572869e79f2759e1080991aed4168b081e63878014f,6f3a2352098b3271297c49045b200e7c0fdbbdfcb5c135eb28ecf7e7192dace8,4161,40239,ACTIVE,STAFF,LONG_AXIS,30.384434,1.227987,CAMERALESS,,EXTREME_ASPECT_RATIO
201234,appearance.d12312.s23.c4.sc0,NONPUBLIC,NONPUBLIC,READY,SHADOW_READY,READY,,OFFHAND,HELD_IN_OFFHAND,LEFT,2410,1,12312,item\objectcomponents\weapon\club_1h_torch_a_01.m2,item\objectcomponents\weapon\club_1h_torch_a_0100.skin,item\objectcomponents\weapon\club_1h_torch_a_01.blp,m2:f962f8ebf66b0f2d789316ec8af661e9c5108f730890915dd668cabf1d80f54f,80743de83b0361a088f371564fdcb19bb5e53733e1b71e58431d0f2acab66a28,81f1396e3196b322402c19eb39c596d77beb007f954f1eb4852e55327aa6ef48,e7d046650e69022956d84925ce870f35273bef7778ca88c9d821cf0e327c4ae0,,,,ONE_HAND_AXE,HELD_OFFHAND,1.538315,0.862601,CAMERALESS,,
201235,appearance.d12313.s23.c4.sc0,PUBLIC,READY,READY,SHADOW_READY,READY,,OFFHAND,HELD_IN_OFFHAND,LEFT,1172,21,12313,item\objectcomponents\weapon\club_1h_torch_a_01.m2,item\objectcomponents\weapon\club_1h_torch_a_0100.skin,item\objectcomponents\weapon\club_1h_torch_a_01.blp,m2:f962f8ebf66b0f2d789316ec8af661e9c5108f730890915dd668cabf1d80f54f,80743de83b0361a088f371564fdcb19bb5e53733e1b71e58431d0f2acab66a28,81f1396e3196b322402c19eb39c596d77beb007f954f1eb4852e55327aa6ef48,e7d046650e69022956d84925ce870f35273bef7778ca88c9d821cf0e327c4ae0,4162,40240,ACTIVE,ONE_HAND_AXE,HELD_OFFHAND,1.538315,0.862601,CAMERALESS,,
201268,appearance.d12562.s17.c2.sc6,PUBLIC,READY,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,13056,56,12562,item\objectcomponents\weapon\polearm_2h_bladed_b_02.m2,item\objectcomponents\weapon\polearm_2h_bladed_b_0200.skin,item\objectcomponents\weapon\polearm_2h_bladed_b_02silver.blp,m2:f12464859399ce991592f17f591e1b24df37a262c010f6a364512fb7ec7d4923,c9cf94df817fe3a4754efe7302b19d508595cd6737f4bd28c0ecf501a5de1475,4f6f3002e8ccbf2c5b79fe185b39297d6c1781f51d452c2a1695c035ceb9124c,e20e71c274bc520edc55955c09740c0c9d9f31c325ee33306d89de28e0eee89d,4163,40241,ACTIVE,POLEARM,LONG_AXIS,29.691283,1.12959,CAMERALESS,,EXTREME_ASPECT_RATIO
201270,appearance.d12601.s26.c2.sc19,PUBLIC,READY,READY,SHADOW_READY,READY,,MAINHAND,RANGED,LEFT,5243,20,12601,item\objectcomponents\weapon\wand_1h_jeweled_b_01.m2,item\objectcomponents\weapon\wand_1h_jeweled_b_0100.skin,item\objectcomponents\weapon\wand_1h_jeweled_b_01purple.blp,m2:62a79d7a02e8d2e2755876cdece600cd8048c42ab942d7e6f9a516847b133982,bd5ed6da1d494e2be4af03185c46627467b31f1daa181c69fd01a4e44696b36a,834d23969adb68c19b65a6d86677f589e7258ca8b7226c80c3ae77c3caf70e45,11e6c054e99a0ab6372aeffb6b09bf1739a94d966c16507bbcc2542d11efeae2,4152,40242,ACTIVE,WAND,RANGED,11.144489,0.378517,CAMERALESS,,
201271,appearance.d12610.s13.c2.sc7,PUBLIC,READY,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,6633,23,12610,item\objectcomponents\weapon\sword_1h_machete_b_01.m2,item\objectcomponents\weapon\sword_1h_machete_b_0100.skin,item\objectcomponents\weapon\sword_1h_machete_b_01_v01.blp,m2:4364d29a3b466b1055b022f5ccb642bd09928f25681d724928ecb435c46b9bae,71f22df1a988bf63ae0c0b115c1c55e01a51cb29b86c9ff37f0088b53fc04116,c5d579829be7df264c33cf20d8c6ae924cae718b7e4188da7f7db258e521fce5,4eeedae84fe2f335723f785534393c9308b9d6c1e6f808c064eca6da92331a70,4164,40243,ACTIVE,ONE_HAND_SWORD,LONG_AXIS,22.757438,0.723998,CAMERALESS,,EXTREME_ASPECT_RATIO
201324,appearance.d12805.s14.c4.sc6,PUBLIC,READY,READY,SHADOW_READY,READY,,OFFHAND,SHIELD,LEFT,6676,27,12805,item\objectcomponents\shield\buckler_damaged_a_01.m2,item\objectcomponents\shield\buckler_damaged_a_0100.skin,item\objectcomponents\shield\buckler_damaged_a_02black.blp,m2:0b064d3520d5c9c522ba7eacd5422fb374d935f2eab1dc5d46c1603633da6259,3e679a05eaf22918be91066ffffcd1741271eb14790f7324c69a25294e18a74e,cbd74ef432cce399e4af357a210decf82a475d679de418bd6ecc566db169895d,88fcaacdd54b3fe7fdbe122472813c115fbc30cbd8428b1ae55c3ea88bcd0fc4,4030,40244,ACTIVE,SHIELD,SHIELD,3.820535,0.287998,CAMERALESS,,
201327,appearance.d12857.s17.c2.sc6,NONPUBLIC,NONPUBLIC,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,6680,1,12857,item\objectcomponents\weapon\polearm_2h_bladed_a_02.m2,item\objectcomponents\weapon\polearm_2h_bladed_a_0200.skin,item\objectcomponents\weapon\polearm_2h_bladed_a_02black.blp,m2:25a38b1cac469b6eaa6df1622b84324898ecabbe73738f59b13a58a0b08119f3,ffc36989c7b58c9c2ed7412271add69d0be53bf04a13a873dc48e3f01c95ec69,536e96e461296f56e9199400858739993005f8b9c569cf04e044302bedc5944d,02bf0e9838e77f6f39d57e88b558025d6604c0cd7d1e4798e2376973ae81ef76,,,,POLEARM,LONG_AXIS,27.06849,1.096531,CAMERALESS,,EXTREME_ASPECT_RATIO
201331,appearance.d12880.s13.c2.sc15,PUBLIC,READY,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,6691,35,12880,item\objectcomponents\weapon\knife_1h_dagger_b_05.m2,item\objectcomponents\weapon\knife_1h_dagger_b_0500.skin,item\objectcomponents\weapon\knife_1h_dagger_b_05light.blp,m2:d689c276b7612c4368a074693814183eb471c8ed5b9d179ad932970707ba0af8,f8832a3b358382c999c01312c4e8f75a0e34fb94b55253727f1f05a403db24ee,0e2a4e0dbddeb1c23c4c1f0cf3133bdf3e351ac41a6717e63c10501ffd1634d7,15010e7ea50b8e536fbe13f7146a34e11d655d6b71c68d98cb01e6252c7085ff,4165,40245,ACTIVE,DAGGER,LONG_AXIS,7.280446,0.387878,CAMERALESS,,
201332,appearance.d12883.s15.c2.sc2,PUBLIC,READY,READY,SHADOW_READY,READY,,MAINHAND,RANGED,LEFT,4474,32,12883,item\objectcomponents\weapon\bow_1h_standard_b_02.m2,item\objectcomponents\weapon\bow_1h_standard_b_0200.skin,item\objectcomponents\weapon\bow_1h_standard_b_02black.blp,m2:49489eaf17ca28c7d519b9751fbb082fb729059ebcc4346f9e94c6a4528eaf84,a7e1d6736ad51ea7daccd9de961a13cc516b161c289b80f17981e9c0db7d6c67,76db037d04528afcec51bc0c901dd855c04c8106ad132babf1918efc44d521f0,b11d0b51a7ec4f814b0cecfd5fd234eaf7789b871abaa7fe719cf531d069b00c,4166,40246,ACTIVE,BOW,RANGED,28.392725,1.187731,CAMERALESS,,EXTREME_ASPECT_RATIO
201352,appearance.d12992.s13.c2.sc4,PUBLIC,READY,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,2492,7,12992,item\objectcomponents\weapon\club_1h_torch_a_02.m2,item\objectcomponents\weapon\club_1h_torch_a_0200.skin,item\objectcomponents\weapon\club_1h_torch_a_02.blp,m2:8a29cebe2257aaf8c44bf60ac3cd59781224c3d88258c62f5e2e8bd4d2620346,a9890ca82b233f25f2d6e6d62dfb8c9af68cc9b24debef35f72e85a7796a510d,d6c61abc92bea7e91fce84d79ea378b40ec9da0ef410d06b0d64075c22eb8ce4,0bac36c2a33ddb1281baa410af73e5c1af2df3983dcb22a9d36eb1f75e0fde62,4167,40247,ACTIVE,ONE_HAND_MACE,LONG_AXIS,9.423525,0.423884,CAMERALESS,,
201353,appearance.d13001.s13.c2.sc15,PUBLIC,READY,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,6660,55,13001,item\objectcomponents\weapon\knife_1h_korean_a_01.m2,item\objectcomponents\weapon\knife_1h_korean_a_0100.skin,item\objectcomponents\weapon\knife_1h_korean_a_01silver.blp,m2:bdc6a36c65a569c5dcf4b7c2e9263add4d9b69c5685b0fe5ef9757a520de0f2f,4cd0184711e82040bd35e6d805b49b4754599e70a4348454783b86b45d9404f3,b83fd9ec0d20a8e22fd188564abd9b52f0b2b9f6abed5c23de945edc90151232,69e1b0da8f8cfc9a805ee2aaf5d7f45f6763e236f41a16f0b27520dbdd478346,4168,40248,ACTIVE,DAGGER,FLAT,2.365355,0.480595,CAMERALESS,,
201355,appearance.d13012.s23.c4.sc0,PUBLIC,READY,READY,SHADOW_READY,READY,,OFFHAND,HELD_IN_OFFHAND,LEFT,6774,42,13012,item\objectcomponents\weapon\wand_1h_standard_a_02.m2,item\objectcomponents\weapon\wand_1h_standard_a_0200.skin,item\objectcomponents\weapon\wand_1h_standard_a_02brown.blp,m2:971f868a9a30d4bf82df46f1514cb3f037abf10c0c56c13a3ed326bf1d686b01,d2f93c4644058d2be19569f9747c59a738329248c755fedb99217188b22a0eaf,18d1207bc8df4ed072309b616ecccb396eab7412cb7629927420a39fa5ee1749,19dc0db23a0b8b844803a5b4e2bf73e2bdd7742de3e4e7c7d7e43a6e19a00d54,4094,40249,ACTIVE,ONE_HAND_AXE,HELD_OFFHAND,13.259731,0.359523,CAMERALESS,,
201366,appearance.d13060.s26.c2.sc3,PUBLIC,UNAVAILABLE,UNAVAILABLE,SHADOW_UNAVAILABLE,UNRESOLVED_M2_TEXTURE_REFERENCE,interface\buttons\glowstar.blp,MAINHAND,RANGED,LEFT,6798,37,13060,item\objectcomponents\weapon\firearm_2h_rifle_b_01.m2,item\objectcomponents\weapon\firearm_2h_rifle_b_0100.skin,item\objectcomponents\weapon\firearm_2h_rifle_b_01bronze.blp,,,,,,,,,,,4.022898,,,
201368,appearance.d13078.s13.c2.sc7,PUBLIC,READY,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,15219,59,13078,item\objectcomponents\weapon\sword_1h_long_c_01.m2,item\objectcomponents\weapon\sword_1h_long_c_0100.skin,item\objectcomponents\weapon\sword_1h_long_c_01_v01.blp,m2:658f7db10f49ccf79cd358c5edb72d289c3dd5668b5e6e042e6f77ff6ad3b4b8,88324bf795e81faa399a16f068cab8061b5b08e3beff9eda156c57855cabe135,ea498195c43124e70a174a1787b7d2e599adcbd6cf375299ccbe2c248b71038f,3bbac8e3a84d57a81c579b10ec72552a41f5c77eea4a1543f09ece193bb263ac,4169,40250,ACTIVE,ONE_HAND_SWORD,LONG_AXIS,18.568632,0.728466,CAMERALESS,,EXTREME_ASPECT_RATIO
201369,appearance.d13084.s26.c2.sc19,PUBLIC,READY,READY,SHADOW_READY,READY,,MAINHAND,RANGED,LEFT,6806,40,13084,item\objectcomponents\weapon\wand_1h_jeweled_b_01.m2,item\objectcomponents\weapon\wand_1h_jeweled_b_0100.skin,item\objectcomponents\weapon\wand_1h_jeweled_b_01yellow.blp,m2:62a79d7a02e8d2e2755876cdece600cd8048c42ab942d7e6f9a516847b133982,bd5ed6da1d494e2be4af03185c46627467b31f1daa181c69fd01a4e44696b36a,2fe11fd283b6c3476cb02237ca9a47fc159450910e6fb365414340a880d29c50,47e6bf1069c81d7389bb92b8beb5aba6b1e3c81cfe57e5da93926f456374af6f,4152,40226,ACTIVE,WAND,RANGED,11.144489,0.378517,CAMERALESS,,
201373,appearance.d13109.s23.c4.sc0,PUBLIC,READY,READY,SHADOW_READY,READY,,OFFHAND,HELD_IN_OFFHAND,LEFT,2879,22,13109,item\objectcomponents\weapon\wand_1h_jeweled_b_01.m2,item\objectcomponents\weapon\wand_1h_jeweled_b_0100.skin,item\objectcomponents\weapon\wand_1h_jeweled_b_01green.blp,m2:62a79d7a02e8d2e2755876cdece600cd8048c42ab942d7e6f9a516847b133982,bd5ed6da1d494e2be4af03185c46627467b31f1daa181c69fd01a4e44696b36a,0f749e0cb2d334485ef3d7be6a35dc360829bbf590fd3ee5ec38d6b57866d71b,9adfac1f3c8efb3707a9ac7f39da9b7398408aa19481649997a4649a9e6f9c02,4152,40251,ACTIVE,ONE_HAND_AXE,HELD_OFFHAND,11.144489,0.378517,CAMERALESS,,
201415,appearance.d13360.s17.c2.sc1,PUBLIC,READY,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,18324,58,13360,item\objectcomponents\weapon\axe_2h_war_b_02.m2,item\objectcomponents\weapon\axe_2h_war_b_0200.skin,item\objectcomponents\weapon\axe_2h_war_b_02green.blp,m2:fe5ec31a47bba8325b09a172e9080c6aa05cbf37cd0d9120867a4ceb38a3e219,2369cf05ee1a529139ffdbe2fc6d0fa97cabd3a263c0107264eed2b3f73ea527,8c620afb8338b3f720899e8d7c37c26de430962774b597e7dc5033edfc64d0dc,c8e07df0a983f4778fa38cf2594c25877517ec1994b0a095d3c14fe4d0a3c133,4134,40252,ACTIVE,TWO_HAND_AXE,LONG_AXIS,10.674408,0.699408,CAMERALESS,,
201418,appearance.d13455.s13.c2.sc4,NONPUBLIC,NONPUBLIC,UNAVAILABLE,SHADOW_UNAVAILABLE,UNRESOLVED_M2_TEXTURE_REFERENCE,interface\buttons\glowstar.blp,MAINHAND,MAINHAND,LEFT,6946,1,13455,item\objectcomponents\weapon\firearm_2h_rifle_a_01.m2,item\objectcomponents\weapon\firearm_2h_rifle_a_0100.skin,item\objectcomponents\weapon\firearm_2h_rifle_a_01copper.blp,,,,,,,,,,,5.116575,,,
201419,appearance.d13466.s17.c2.sc5,PUBLIC,READY,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,6953,31,13466,item\objectcomponents\weapon\hammer_2h_maul_b_02.m2,item\objectcomponents\weapon\hammer_2h_maul_b_0200.skin,item\objectcomponents\weapon\hammer_2h_maul_b_02quest.blp,m2:0a4bc43d6f38cc621a31ab63d55969cbb01ccef750038965313ea27f9bd29e25,cd5d1849c040e92544524a91ed30782c9754bb5c1fbb9ec7ae1e40890c6cc1a1,d9ba5eaffdfb6cec702574d6741b2488071f64e21a114f0ee4fa8760c4361f0f,57babf7e091694137d1d3e0416e6b900d2beb04885966341d1256cca647768bb,4034,40253,ACTIVE,TWO_HAND_MACE,LONG_AXIS,4.639575,0.643382,CAMERALESS,,
201421,appearance.d13488.s13.c2.sc7,NONPUBLIC,NONPUBLIC,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,9718,38,13488,item\objectcomponents\weapon\sword_1h_katana_b_01.m2,item\objectcomponents\weapon\sword_1h_katana_b_0100.skin,item\objectcomponents\weapon\sword_1h_katana_b_01green.blp,m2:bea095cb74ef153cc22615a0741282bd1d919a5194772e48218b30189b1ceae0,d09df057f02ed217a75254c97c3a27a77e0fb3a67782eac97f4446a2f83afb2f,4527e91ad30599c7ecbcdfa7ec4a26e214ff1736d627fbd1811e0e13fbc3c902,394d70d35406f3ad3a2e2faba788c8a8d3251ca7354d9c5354bee74f7a238663,,,,ONE_HAND_SWORD,LONG_AXIS,9.505881,0.716414,CAMERALESS,,
201432,appearance.d13583.s17.c2.sc14,NONPUBLIC,NONPUBLIC,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,6174,20,13583,item\objectcomponents\weapon\sword_2h_claymore_b_02.m2,item\objectcomponents\weapon\sword_2h_claymore_b_0200.skin,item\objectcomponents\weapon\sword_2h_claymore_b_01blue.blp,m2:84143091bec8658bacc69f72b6cb08cdfb1889882e4f54540f1735bbdcd228b2,85da01cbe4ce0cad812f55d0f032cd3b7a0b0d43863cbcd424ee05017d529cac,5083efd9a3b68e108d8b20b73c4b460e430dc84702b33bf4d1cd8ef86f9661eb,c084a50154ce8d43d1a21c93664cea4f867f4964ed9355a57f8a232b594ddc8e,,,,ONE_HAND_SWORD,LONG_AXIS,21.965668,0.929642,CAMERALESS,UNKNOWN_WEAPON_FALLBACK_ONE_HAND_SWORD_PRESET,EXTREME_ASPECT_RATIO
201433,appearance.d13585.s13.c2.sc7,NONPUBLIC,NONPUBLIC,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,7171,1,13585,item\objectcomponents\weapon\sword_1h_long_a_01.m2,item\objectcomponents\weapon\sword_1h_long_a_0100.skin,item\objectcomponents\weapon\sword_1h_long_a_01_v01.blp,m2:17fc9530e35860fb708a303e56b6555855c97f458cc21756841201461c381d6f,1026c356701d4771cc13375f3186527fcb25432c2f3a3ae1328694a445ca463c,a1ffa4c793a7399fce5cc1d9afce701a3aeb3db93e2dc53b384de5149fbf72e9,9d7654f548c837a8b9900778e3fe3c91205548be37b26d07d34388e89fce80a7,,,,ONE_HAND_SWORD,LONG_AXIS,25.93248,0.643891,CAMERALESS,,EXTREME_ASPECT_RATIO
201449,appearance.d13711.s17.c2.sc10,PUBLIC,READY,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,7094,10,13711,item\objectcomponents\weapon\stave_2h_long_a_04.m2,item\objectcomponents\weapon\stave_2h_long_a_0400.skin,item\objectcomponents\weapon\stave_2h_long_a_04light.blp,m2:8c029db81c2b7096be3997e0b3f4e4f245df13a635f9fe90899facbd66bd1d9c,8d89860a8371cad5ed13238deaf28be03141895d27473e15e7dabfb122f3eff1,fa1937350b47dfbbdda9c0876ab01fab4cde42b26e88b6341a84bcb90764d463,8ad7af1571f71bb595101681f0b59dacaf4a52c79ff6543c3f48ce72d44bdeb8,4160,40254,ACTIVE,STAFF,LONG_AXIS,10.927841,0.629608,CAMERALESS,,
201451,appearance.d13848.s13.c2.sc15,NONPUBLIC,NONPUBLIC,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,7166,11,13848,item\objectcomponents\weapon\knife_1h_dagger_a_03.m2,item\objectcomponents\weapon\knife_1h_dagger_a_0300.skin,item\objectcomponents\weapon\knife_1h_dagger_a_03copper.blp,m2:c803cf9d5fb4ddcba1f7017d20797c4789867474a8d5de3deb84b3e8d9c58e88,577f9e575eac58450163e924d675ce30b12f025d415d53047aa9dc435002b163,9b9669f2c88fd753556a9dc0c8a0a0e953b13c7e8bc0efaa8a15ef25531b8ffc,116423dd82903c4522b7cf9f6aefde3e1f2d0f256ae080a4337b9c92c486217b,,,,DAGGER,LONG_AXIS,13.228005,0.341837,CAMERALESS,,
201452,appearance.d13853.s17.c2.sc14,NONPUBLIC,NONPUBLIC,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,7170,20,13853,item\objectcomponents\weapon\sword_2h_claymore_b_02.m2,item\objectcomponents\weapon\sword_2h_claymore_b_0200.skin,item\objectcomponents\weapon\sword_2h_claymore_b_01blue.blp,m2:84143091bec8658bacc69f72b6cb08cdfb1889882e4f54540f1735bbdcd228b2,85da01cbe4ce0cad812f55d0f032cd3b7a0b0d43863cbcd424ee05017d529cac,5083efd9a3b68e108d8b20b73c4b460e430dc84702b33bf4d1cd8ef86f9661eb,33621217a202a2f47d3476cb328a52b148d4df809af7eafe67b8a49a3db2b6e8,,,,ONE_HAND_SWORD,LONG_AXIS,21.965668,0.929642,CAMERALESS,UNKNOWN_WEAPON_FALLBACK_ONE_HAND_SWORD_PRESET,EXTREME_ASPECT_RATIO
201453,appearance.d13863.s14.c4.sc6,NONPUBLIC,NONPUBLIC,READY,SHADOW_READY,READY,,OFFHAND,SHIELD,LEFT,7188,24,13863,item\objectcomponents\shield\shield_crest_b_01.m2,item\objectcomponents\shield\shield_crest_b_0100.skin,item\objectcomponents\shield\shield_crest_b_01gold.blp,m2:51b8103047dccc1498eb9d11bfe645e620458d972a423cad620cf32520b7e1be,19f063dd19aa5960d9e35082ca7b6c808f0001f94f5b3e173df8fa5e5b3da3e7,ab055efb4458948b1c2ce230cc82c2cf59687faf108048baf73554742aca9fe0,ff49d0982892657e954fc70878665e761718fe6ff4b6833e92dfcc4c641d7a0b,,,,SHIELD,SHIELD,6.579702,0.517631,CAMERALESS,,
201455,appearance.d13908.s13.c2.sc15,PUBLIC,READY,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,4840,10,13908,item\objectcomponents\weapon\knife_1h_dagger_a_02.m2,item\objectcomponents\weapon\knife_1h_dagger_a_0200.skin,item\objectcomponents\weapon\knife_1h_dagger_a_01copper.blp,m2:1ff8e8b8d5421faa6858003a5618adfb13d3ceae0970ed335abad5e3258853cc,cfebf9cfb475a1cbe9dbb5260f05599671a3b0153c1cb5fd3000ef7803b8c156,e1d6b449192d5438f7130defec2911368aac638b5cf6ab09a9d449964988659f,c96d04c7ff6145a169cd852766a81ce5791a6c52142cbb63619970a9beda88cf,4038,40255,ACTIVE,DAGGER,LONG_AXIS,13.742265,0.353109,CAMERALESS,,
201456,appearance.d13913.s13.c2.sc0,PUBLIC,READY,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,5196,22,13913,item\objectcomponents\weapon\axe_1h_hatchet_d_01.m2,item\objectcomponents\weapon\axe_1h_hatchet_d_0100.skin,item\objectcomponents\weapon\axe_1h_hatchet_d_01.blp,m2:d79b9aca3caee1adffb97eac6e5c3a71509817ae5fdc68432dcff4fbfb801efb,56f09c0bdbae2a4dfb631d4fb940efb630f53f63ada69bc176bf2c9141c0613b,390d8a8b6bba22b2db3d506768d11f3863491d83185b66d9c7941946e6051a18,49a9c0752ce7a28d58c1ed08d8765523f34e4e61181159f1bf5a21ce16413ca2,4170,40256,ACTIVE,ONE_HAND_AXE,LONG_AXIS,7.068844,0.509211,CAMERALESS,,
201461,appearance.d14029.s13.c2.sc0,PUBLIC,READY,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,25201,90,14029,item\objectcomponents\weapon\axe_1h_hatchet_a_02.m2,item\objectcomponents\weapon\axe_1h_hatchet_a_0200.skin,item\objectcomponents\weapon\axe_1h_hatchet_a_02rusty.blp,m2:dd50e8027cf48caa1220859a8b652616029c4f3eaa5d316fbaa191505f57320f,2ba244dd16c68e5ce69534bebe6e944ba96c47dabc38e147f7b158e893bff4e5,3493aa39ed54cad6d841cf5dc275507b53b815ee4bd5bbd7ecc466605bd48361,7808c33e2a096eca2c9442c5961d0c9f22b8a48fb4a08fb243da77eff98e95cf,4171,40257,ACTIVE,ONE_HAND_AXE,LONG_AXIS,7.278876,0.474549,CAMERALESS,,
201462,appearance.d14029.s21.c2.sc0,NONPUBLIC,NONPUBLIC,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,37,2,14029,item\objectcomponents\weapon\axe_1h_hatchet_a_02.m2,item\objectcomponents\weapon\axe_1h_hatchet_a_0200.skin,item\objectcomponents\weapon\axe_1h_hatchet_a_02rusty.blp,m2:dd50e8027cf48caa1220859a8b652616029c4f3eaa5d316fbaa191505f57320f,2ba244dd16c68e5ce69534bebe6e944ba96c47dabc38e147f7b158e893bff4e5,3493aa39ed54cad6d841cf5dc275507b53b815ee4bd5bbd7ecc466605bd48361,7808c33e2a096eca2c9442c5961d0c9f22b8a48fb4a08fb243da77eff98e95cf,,,,ONE_HAND_AXE,LONG_AXIS,7.278876,0.474549,CAMERALESS,,
201463,appearance.d14035.s21.c2.sc0,NONPUBLIC,NONPUBLIC,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,2845,9,14035,item\objectcomponents\weapon\axe_1h_hatchet_b_01.m2,item\objectcomponents\weapon\axe_1h_hatchet_b_0100.skin,item\objectcomponents\weapon\axe_1h_hatchet_b_01copper.blp,m2:b91357eec1cb06ea81639402b35964b14bc71501c8b14891459dd0fc02b6f1a5,bc287c98601d6e72a91be45ea51ca97490d1d66751e1094bd674409edbb3da64,46256eded5d9fc2de27f8b1235a219060603388b03bb2fbd5798966aa58ff25b,12ddcae4b25d9285af15153f7951f3dfab63db8b84b8e49741a6d947a941bd6a,,,,ONE_HAND_AXE,LONG_AXIS,5.624245,0.469994,CAMERALESS,,
201464,appearance.d14038.s17.c2.sc1,PUBLIC,READY,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,1959,17,14038,item\objectcomponents\weapon\axe_1h_pick_a_01.m2,item\objectcomponents\weapon\axe_1h_pick_a_0100.skin,item\objectcomponents\weapon\axe_1h_pick_a_01black.blp,m2:d6b911b83a73f82716a24417235aa120ebc80bfda5c37862780104c3ccefef51,8322950e02a1cc37abf9def7e7f7907ea883321f0e59cf7345eb39b4dd623945,471866230e496ccfc2f411341e05228d78d0732fb22585ff000f3d8c3d46f59e,5bcfaed859b213e05224ad5f2178ffdceac8350d0d506295b883fa44797b788c,4095,40258,ACTIVE,TWO_HAND_AXE,LONG_AXIS,7.590635,0.488009,CAMERALESS,,
201465,appearance.d14039.s21.c2.sc0,PUBLIC,READY,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,1819,22,14039,item\objectcomponents\weapon\axe_1h_pick_a_01.m2,item\objectcomponents\weapon\axe_1h_pick_a_0100.skin,item\objectcomponents\weapon\axe_1h_pick_a_01black.blp,m2:d6b911b83a73f82716a24417235aa120ebc80bfda5c37862780104c3ccefef51,8322950e02a1cc37abf9def7e7f7907ea883321f0e59cf7345eb39b4dd623945,471866230e496ccfc2f411341e05228d78d0732fb22585ff000f3d8c3d46f59e,fda601b9434878ec57ae32aa61beba33d528d1dcdb2ace992465e9824b657459,4095,40127,ACTIVE,ONE_HAND_AXE,LONG_AXIS,7.590635,0.488009,CAMERALESS,,
